date,tenant_id,product_id,warehouse_id,transaction_type,quantity,reason,reference_id,reference_type,notes,cost_price,total_value
2025-01-02,tenant-3,prod-11,wh-5,out,-7,sale,order-6075,order,Sale transaction for order SO-20250102-8972,16.161688428545432,113.13181899981802
2025-01-05,tenant-3,prod-11,wh-2,out,-7,sale,order-7381,order,Sale transaction for order SO-20250105-8352,16.161688428545432,113.13181899981802
2025-01-18,tenant-3,prod-11,wh-4,out,-4,sale,order-9976,order,Sale transaction for order SO-20250118-6335,16.161688428545432,64.64675371418173
2025-01-20,tenant-3,prod-11,wh-4,out,-5,sale,order-8519,order,Sale transaction for order SO-20250120-6795,16.161688428545432,80.80844214272716
2025-01-29,tenant-3,prod-11,wh-2,out,-5,sale,order-5900,order,Sale transaction for order SO-20250129-1554,16.161688428545432,80.80844214272716
2025-01-30,tenant-3,prod-11,wh-3,out,-7,sale,order-5948,order,Sale transaction for order SO-20250130-7307,16.161688428545432,113.13181899981802
2025-02-01,tenant-3,prod-11,wh-1,out,-6,sale,order-7201,order,Sale transaction for order SO-20250201-1162,16.161688428545432,96.97013057127259
2025-02-08,tenant-3,prod-11,wh-3,out,-1,sale,order-4478,order,Sale transaction for order SO-20250208-1152,16.161688428545432,16.161688428545432
2025-02-10,tenant-3,prod-11,wh-1,out,-8,sale,order-1537,order,Sale transaction for order SO-20250210-3793,16.161688428545432,129.29350742836345
2025-02-11,tenant-3,prod-11,wh-3,out,-8,sale,order-5393,order,Sale transaction for order SO-20250211-5649,16.161688428545432,129.29350742836345
2025-02-15,tenant-3,prod-11,wh-3,out,-3,sale,order-6010,order,Sale transaction for order SO-20250215-4410,16.161688428545432,48.485065285636296
2025-02-18,tenant-3,prod-11,wh-3,in,36,restock,PO-9978,purchase_order,Restock transaction for Garden Hose 1,16.161688428545432,581.8207834276355
2025-02-18,tenant-3,prod-11,wh-4,out,-7,sale,order-7480,order,Sale transaction for order SO-20250218-2936,16.161688428545432,113.13181899981802
2025-02-23,tenant-3,prod-11,wh-1,out,-7,sale,order-9467,order,Sale transaction for order SO-20250223-7160,16.161688428545432,113.13181899981802
2025-02-24,tenant-3,prod-11,wh-4,out,-10,sale,order-2824,order,Sale transaction for order SO-20250224-6358,16.161688428545432,161.61688428545432
2025-03-02,tenant-3,prod-11,wh-3,out,-6,sale,order-4306,order,Sale transaction for order SO-20250302-9047,16.161688428545432,96.97013057127259
2025-03-04,tenant-3,prod-11,wh-3,out,-5,sale,order-8188,order,Sale transaction for order SO-20250304-4181,16.161688428545432,80.80844214272716
2025-03-07,tenant-3,prod-11,wh-2,out,-7,sale,order-4256,order,Sale transaction for order SO-20250307-1849,16.161688428545432,113.13181899981802
2025-03-08,tenant-3,prod-11,wh-1,out,-3,sale,order-4665,order,Sale transaction for order SO-20250308-7937,16.161688428545432,48.485065285636296
2025-03-10,tenant-3,prod-11,wh-3,out,-8,sale,order-1846,order,Sale transaction for order SO-20250310-9980,16.161688428545432,129.29350742836345
2025-03-13,tenant-3,prod-11,wh-5,out,-10,sale,order-7792,order,Sale transaction for order SO-20250313-1727,16.161688428545432,161.61688428545432
2025-03-19,tenant-3,prod-11,wh-2,out,-7,sale,order-6710,order,Sale transaction for order SO-20250319-7903,16.161688428545432,113.13181899981802
2025-03-21,tenant-3,prod-11,wh-2,out,-6,sale,order-5240,order,Sale transaction for order SO-20250321-5679,16.161688428545432,96.97013057127259
2025-03-22,tenant-3,prod-11,wh-5,in,83,restock,PO-8258,purchase_order,Restock transaction for Garden Hose 1,16.161688428545432,1341.4201395692708
2025-03-24,tenant-3,prod-11,wh-1,out,-10,sale,order-6355,order,Sale transaction for order SO-20250324-3826,16.161688428545432,161.61688428545432
2025-03-26,tenant-3,prod-11,wh-3,out,-8,sale,order-1365,order,Sale transaction for order SO-20250326-8901,16.161688428545432,129.29350742836345
2025-04-03,tenant-3,prod-11,wh-2,out,-3,sale,order-7004,order,Sale transaction for order SO-20250403-9532,16.161688428545432,48.485065285636296
2025-04-09,tenant-3,prod-11,wh-5,in,36,restock,PO-8402,purchase_order,Restock transaction for Garden Hose 1,16.161688428545432,581.8207834276355
2025-04-04,tenant-3,prod-11,wh-4,out,-10,sale,order-8444,order,Sale transaction for order SO-20250404-5997,16.161688428545432,161.61688428545432
2025-04-11,tenant-3,prod-11,wh-4,out,-3,sale,order-6346,order,Sale transaction for order SO-20250411-8230,16.161688428545432,48.485065285636296
2025-04-12,tenant-3,prod-11,wh-1,out,-5,sale,order-5647,order,Sale transaction for order SO-20250412-1114,16.161688428545432,80.80844214272716
2025-04-13,tenant-3,prod-11,wh-3,out,-6,sale,order-8862,order,Sale transaction for order SO-20250413-4251,16.161688428545432,96.97013057127259
2025-04-19,tenant-3,prod-11,wh-2,in,21,restock,PO-3230,purchase_order,Restock transaction for Garden Hose 1,16.161688428545432,339.39545699945404
2025-04-17,tenant-3,prod-11,wh-3,out,-5,sale,order-5407,order,Sale transaction for order SO-20250417-9268,16.161688428545432,80.80844214272716
2025-04-20,tenant-3,prod-11,wh-2,out,-3,sale,order-4005,order,Sale transaction for order SO-20250420-1274,16.161688428545432,48.485065285636296
2025-04-22,tenant-3,prod-11,wh-1,out,-6,sale,order-3304,order,Sale transaction for order SO-20250422-5988,16.161688428545432,96.97013057127259
2025-04-25,tenant-3,prod-11,wh-1,out,-5,sale,order-7712,order,Sale transaction for order SO-20250425-7795,16.161688428545432,80.80844214272716
2025-04-26,tenant-3,prod-11,wh-1,out,-3,sale,order-2598,order,Sale transaction for order SO-20250426-3878,16.161688428545432,48.485065285636296
2025-04-29,tenant-3,prod-11,wh-5,out,-9,sale,order-1199,order,Sale transaction for order SO-20250429-5554,16.161688428545432,145.4551958569089
2025-04-30,tenant-3,prod-11,wh-1,out,-9,sale,order-9897,order,Sale transaction for order SO-20250430-6195,16.161688428545432,145.4551958569089
2025-05-01,tenant-3,prod-11,wh-1,out,-10,sale,order-5881,order,Sale transaction for order SO-20250501-1384,16.161688428545432,161.61688428545432
2025-05-08,tenant-3,prod-11,wh-3,in,54,restock,PO-7842,purchase_order,Restock transaction for Garden Hose 1,16.161688428545432,872.7311751414534
2025-05-03,tenant-3,prod-11,wh-1,out,-6,sale,order-1308,order,Sale transaction for order SO-20250503-3782,16.161688428545432,96.97013057127259
2025-05-04,tenant-3,prod-11,wh-3,out,-8,sale,order-8551,order,Sale transaction for order SO-20250504-5835,16.161688428545432,129.29350742836345
2025-05-05,tenant-3,prod-11,wh-2,out,-6,sale,order-5726,order,Sale transaction for order SO-20250505-6230,16.161688428545432,96.97013057127259
2025-05-10,tenant-3,prod-11,wh-4,out,-7,sale,order-5515,order,Sale transaction for order SO-20250510-5522,16.161688428545432,113.13181899981802
2025-05-14,tenant-3,prod-11,wh-2,in,74,restock,PO-3276,purchase_order,Restock transaction for Garden Hose 1,16.161688428545432,1195.964943712362
2025-05-27,tenant-3,prod-11,wh-2,out,-3,sale,order-6350,order,Sale transaction for order SO-20250527-2131,16.161688428545432,48.485065285636296
2025-05-28,tenant-3,prod-11,wh-5,out,-5,sale,order-8435,order,Sale transaction for order SO-20250528-1067,16.161688428545432,80.80844214272716
2025-06-04,tenant-3,prod-11,wh-5,out,-6,sale,order-4247,order,Sale transaction for order SO-20250604-8260,16.161688428545432,96.97013057127259
2025-06-09,tenant-3,prod-11,wh-3,out,-3,sale,order-1455,order,Sale transaction for order SO-20250609-5801,16.161688428545432,48.485065285636296
2025-06-14,tenant-3,prod-11,wh-5,out,-7,sale,order-3737,order,Sale transaction for order SO-20250614-5901,16.161688428545432,113.13181899981802
2025-06-15,tenant-3,prod-11,wh-4,out,-8,sale,order-5442,order,Sale transaction for order SO-20250615-7240,16.161688428545432,129.29350742836345
2025-06-17,tenant-3,prod-11,wh-2,out,-9,sale,order-8395,order,Sale transaction for order SO-20250617-9990,16.161688428545432,145.4551958569089
2025-06-19,tenant-3,prod-11,wh-2,out,-3,sale,order-6976,order,Sale transaction for order SO-20250619-3552,16.161688428545432,48.485065285636296
2025-06-29,tenant-3,prod-11,wh-4,out,-10,sale,order-5675,order,Sale transaction for order SO-20250629-2133,16.161688428545432,161.61688428545432
2025-07-01,tenant-3,prod-11,wh-3,in,72,restock,PO-4986,purchase_order,Restock transaction for Garden Hose 1,16.161688428545432,1163.641566855271
2025-07-06,tenant-3,prod-11,wh-5,out,-9,sale,order-9970,order,Sale transaction for order SO-20250706-8491,16.161688428545432,145.4551958569089
2025-07-07,tenant-3,prod-11,wh-4,out,-9,sale,order-7997,order,Sale transaction for order SO-20250707-4089,16.161688428545432,145.4551958569089
2025-07-08,tenant-3,prod-11,wh-3,out,-5,sale,order-9662,order,Sale transaction for order SO-20250708-4823,16.161688428545432,80.80844214272716
2025-07-09,tenant-3,prod-11,wh-4,in,61,restock,PO-4240,purchase_order,Restock transaction for Garden Hose 1,16.161688428545432,985.8629941412713
2025-07-09,tenant-3,prod-11,wh-5,out,-10,sale,order-4556,order,Sale transaction for order SO-20250709-4750,16.161688428545432,161.61688428545432
2025-07-17,tenant-3,prod-11,wh-3,out,-7,sale,order-5108,order,Sale transaction for order SO-20250717-7965,16.161688428545432,113.13181899981802
2025-07-21,tenant-3,prod-11,wh-5,out,-1,sale,order-5860,order,Sale transaction for order SO-20250721-6910,16.161688428545432,16.161688428545432
2025-07-31,tenant-3,prod-11,wh-2,out,-8,sale,order-6520,order,Sale transaction for order SO-20250731-3618,16.161688428545432,129.29350742836345
2025-08-02,tenant-3,prod-11,wh-5,out,-10,sale,order-2986,order,Sale transaction for order SO-20250802-3807,16.161688428545432,161.61688428545432
2025-08-07,tenant-3,prod-11,wh-2,out,-4,sale,order-5993,order,Sale transaction for order SO-20250807-9240,16.161688428545432,64.64675371418173
2025-08-09,tenant-3,prod-11,wh-1,out,-3,sale,order-9388,order,Sale transaction for order SO-20250809-3780,16.161688428545432,48.485065285636296
2025-08-13,tenant-3,prod-11,wh-1,out,-8,sale,order-9048,order,Sale transaction for order SO-20250813-7877,16.161688428545432,129.29350742836345
2025-08-14,tenant-3,prod-11,wh-3,out,-1,sale,order-4824,order,Sale transaction for order SO-20250814-9586,16.161688428545432,16.161688428545432
2025-08-15,tenant-3,prod-11,wh-5,out,-4,sale,order-5755,order,Sale transaction for order SO-20250815-4559,16.161688428545432,64.64675371418173
2025-08-16,tenant-3,prod-11,wh-2,out,-10,sale,order-5481,order,Sale transaction for order SO-20250816-6812,16.161688428545432,161.61688428545432
2025-08-17,tenant-3,prod-11,wh-3,out,-10,sale,order-1560,order,Sale transaction for order SO-20250817-3671,16.161688428545432,161.61688428545432
2025-08-22,tenant-3,prod-11,wh-1,out,-6,sale,order-5208,order,Sale transaction for order SO-20250822-7534,16.161688428545432,96.97013057127259
2025-08-30,tenant-3,prod-11,wh-5,out,-4,sale,order-2824,order,Sale transaction for order SO-20250830-8062,16.161688428545432,64.64675371418173
2025-09-05,tenant-3,prod-11,wh-2,out,-1,sale,order-3116,order,Sale transaction for order SO-20250905-3824,16.161688428545432,16.161688428545432
2025-09-08,tenant-3,prod-11,wh-2,out,-6,sale,order-8380,order,Sale transaction for order SO-20250908-9689,16.161688428545432,96.97013057127259
2025-09-19,tenant-3,prod-11,wh-2,out,-7,sale,order-2364,order,Sale transaction for order SO-20250919-5222,16.161688428545432,113.13181899981802
2025-09-27,tenant-3,prod-11,wh-1,out,-2,sale,order-6748,order,Sale transaction for order SO-20250927-5752,16.161688428545432,32.323376857090864
2023-10-08,tenant-3,prod-12,wh-5,out,-5,sale,order-8980,order,Sale transaction for order SO-20231008-1603,32.89964239688082,164.49821198440412
2023-10-13,tenant-3,prod-12,wh-1,out,-6,sale,order-8653,order,Sale transaction for order SO-20231013-7889,32.89964239688082,197.39785438128493
2023-10-20,tenant-3,prod-12,wh-4,out,-6,sale,order-5676,order,Sale transaction for order SO-20231020-6666,32.89964239688082,197.39785438128493
2023-10-26,tenant-3,prod-12,wh-3,out,-2,sale,order-1338,order,Sale transaction for order SO-20231026-5509,32.89964239688082,65.79928479376164
2023-10-27,tenant-3,prod-12,wh-3,in,74,restock,PO-7650,purchase_order,Restock transaction for Power Drill 2,32.89964239688082,2434.573537369181
2023-10-27,tenant-3,prod-12,wh-5,out,-5,sale,order-8772,order,Sale transaction for order SO-20231027-2696,32.89964239688082,164.49821198440412
2023-10-29,tenant-3,prod-12,wh-1,out,-2,sale,order-4350,order,Sale transaction for order SO-20231029-5207,32.89964239688082,65.79928479376164
2023-10-30,tenant-3,prod-12,wh-4,out,-10,sale,order-7460,order,Sale transaction for order SO-20231030-8136,32.89964239688082,328.99642396880824
2023-11-03,tenant-3,prod-12,wh-3,in,72,restock,PO-8394,purchase_order,Restock transaction for Power Drill 2,32.89964239688082,2368.7742525754193
2023-11-01,tenant-3,prod-12,wh-2,out,-7,sale,order-2888,order,Sale transaction for order SO-20231101-4392,32.89964239688082,230.29749677816574
2023-11-10,tenant-3,prod-12,wh-1,out,-7,sale,order-9690,order,Sale transaction for order SO-20231110-7971,32.89964239688082,230.29749677816574
2023-11-12,tenant-3,prod-12,wh-5,out,-3,sale,order-8243,order,Sale transaction for order SO-20231112-8682,32.89964239688082,98.69892719064246
2023-11-13,tenant-3,prod-12,wh-1,out,-8,sale,order-6654,order,Sale transaction for order SO-20231113-8627,32.89964239688082,263.1971391750466
2023-11-14,tenant-3,prod-12,wh-1,out,-10,sale,order-7139,order,Sale transaction for order SO-20231114-4293,32.89964239688082,328.99642396880824
2023-11-15,tenant-3,prod-12,wh-5,out,-1,sale,order-5015,order,Sale transaction for order SO-20231115-9252,32.89964239688082,32.89964239688082
2023-11-17,tenant-3,prod-12,wh-2,out,-10,sale,order-2389,order,Sale transaction for order SO-20231117-2057,32.89964239688082,328.99642396880824
2023-11-20,tenant-3,prod-12,wh-5,out,-6,sale,order-1185,order,Sale transaction for order SO-20231120-9119,32.89964239688082,197.39785438128493
2023-11-22,tenant-3,prod-12,wh-2,out,-5,sale,order-3492,order,Sale transaction for order SO-20231122-5040,32.89964239688082,164.49821198440412
2023-11-24,tenant-3,prod-12,wh-1,out,-8,sale,order-4509,order,Sale transaction for order SO-20231124-6174,32.89964239688082,263.1971391750466
2023-11-27,tenant-3,prod-12,wh-1,out,-10,sale,order-5879,order,Sale transaction for order SO-20231127-1166,32.89964239688082,328.99642396880824
2023-11-28,tenant-3,prod-12,wh-4,out,-7,sale,order-4258,order,Sale transaction for order SO-20231128-4504,32.89964239688082,230.29749677816574
2023-11-29,tenant-3,prod-12,wh-1,out,-9,sale,order-2898,order,Sale transaction for order SO-20231129-6710,32.89964239688082,296.0967815719274
2023-11-30,tenant-3,prod-12,wh-2,out,-3,sale,order-4617,order,Sale transaction for order SO-20231130-4348,32.89964239688082,98.69892719064246
2023-12-03,tenant-3,prod-12,wh-4,in,82,restock,PO-6121,purchase_order,Restock transaction for Power Drill 2,32.89964239688082,2697.770676544227
2023-12-06,tenant-3,prod-12,wh-5,out,-5,sale,order-3075,order,Sale transaction for order SO-20231206-8385,32.89964239688082,164.49821198440412
2023-12-16,tenant-3,prod-12,wh-2,out,-8,sale,order-9150,order,Sale transaction for order SO-20231216-4137,32.89964239688082,263.1971391750466
2023-12-17,tenant-3,prod-12,wh-4,out,-7,sale,order-8549,order,Sale transaction for order SO-20231217-9907,32.89964239688082,230.29749677816574
2023-12-18,tenant-3,prod-12,wh-2,out,-8,sale,order-6482,order,Sale transaction for order SO-20231218-6726,32.89964239688082,263.1971391750466
2023-12-22,tenant-3,prod-12,wh-2,out,-3,sale,order-2438,order,Sale transaction for order SO-20231222-9941,32.89964239688082,98.69892719064246
2023-12-29,tenant-3,prod-12,wh-4,in,78,restock,PO-5385,purchase_order,Restock transaction for Power Drill 2,32.89964239688082,2566.1721069567043
2023-12-23,tenant-3,prod-12,wh-1,out,-3,sale,order-3822,order,Sale transaction for order SO-20231223-7174,32.89964239688082,98.69892719064246
2023-12-28,tenant-3,prod-12,wh-4,out,-7,sale,order-2671,order,Sale transaction for order SO-20231228-4846,32.89964239688082,230.29749677816574
2024-01-02,tenant-3,prod-12,wh-1,out,-7,sale,order-6380,order,Sale transaction for order SO-20240102-5896,32.89964239688082,230.29749677816574
2024-01-11,tenant-3,prod-12,wh-1,out,-4,sale,order-6919,order,Sale transaction for order SO-20240111-5211,32.89964239688082,131.5985695875233
2024-01-16,tenant-3,prod-12,wh-2,out,-7,sale,order-8256,order,Sale transaction for order SO-20240116-8838,32.89964239688082,230.29749677816574
2024-01-18,tenant-3,prod-12,wh-1,out,-5,sale,order-9551,order,Sale transaction for order SO-20240118-9407,32.89964239688082,164.49821198440412
2024-01-29,tenant-3,prod-12,wh-1,out,-3,sale,order-2599,order,Sale transaction for order SO-20240129-8725,32.89964239688082,98.69892719064246
2024-02-03,tenant-3,prod-12,wh-5,in,45,restock,PO-2064,purchase_order,Restock transaction for Power Drill 2,32.89964239688082,1480.483907859637
2024-02-01,tenant-3,prod-12,wh-4,out,-6,sale,order-6418,order,Sale transaction for order SO-20240201-7672,32.89964239688082,197.39785438128493
2024-02-03,tenant-3,prod-12,wh-2,in,99,restock,PO-6554,purchase_order,Restock transaction for Power Drill 2,32.89964239688082,3257.064597291201
2024-02-04,tenant-3,prod-12,wh-4,out,-4,sale,order-3978,order,Sale transaction for order SO-20240204-1992,32.89964239688082,131.5985695875233
2024-02-11,tenant-3,prod-12,wh-5,out,-10,sale,order-5510,order,Sale transaction for order SO-20240211-6895,32.89964239688082,328.99642396880824
